tweet_id,1_level_reply_id,2_level_reply_id
1354422240432021512,1354435872620490752,1354439100527472647
1354423968439148548,1354442259123597313,1354444196690743303
1354423968439148548,1354425897416273923,1354431963118137345
1354424101440528387,1354436046931554305,1355092853702197249
1354426287281098755,1354434550542163971,1354439491331760128
1354426287281098755,1354427059796373504,1354427722274140167
1354429891274534913,1354446669513773058,1355765007108063232
1354429891274534913,1354446669513773058,1354483580387414017
1354429891274534913,1354436061938688000,1354456013450186755
1354430159772909570,1354440247225053197,1354442372806041600
1354431805693149192,1354438732116582403,1354458021598998530
1354431805693149192,1354437864545779712,1354458573380661254
1354431805693149192,1354437864545779712,1354457378486427650
1354431805693149192,1354433260101783554,1354451401724866563
1354432506251120640,1354434822106718208,1354774663767982081
1354439843187724288,1354440838282096640,1354442826726170631
1354441840448204801,1354443412485890053,1354443983322284033
1354443946768936962,1354445191239901188,1354447719620874240
1354445274442330112,1354486328952549382,1354488510082781193
1354447826831503364,1354468480729362448,1354479702786924547
1354450445322874881,1354496027928256516,1354504377931853825
1354450445322874881,1354474608423014401,1354475101157257228
1354450445322874881,1354453918231777284,1354456375879938050
1354450445322874881,1354452807273820161,1354522820508848128
1354455515959599106,1354529730016538642,1354808147270017036
1354455515959599106,1354529730016538642,1354687530814365696
1354455515959599106,1354456627907325957,1354795258438176768
1354459752227598338,1354469073321656326,1354570682340937728
1354459752227598338,1354469073321656326,1354570549897392129
1354460415011512323,1354462033916342274,1354474136823713792
1354463739421073412,1354747010314809345,1354747159128780802
1354463739421073412,1354698646311211011,1354726326175985665
1354463797537361922,1354467842519916550,1354468507514269699
1354464122386194443,1354499881105166336,1354659548091584515
1354464122386194443,1354490443862581260,1354492312089407493
1354467852494008320,1354543090581835784,1354543249185243136
1354471517896155136,1354472917959114753,1354484390177480704
1354471742165532674,1354482730558312450,1354521277826928640
1354471742165532674,1354473042567544834,1354474657978568704
1354472214209458181,1354479437480394753,1354480222586986499
1354473229184770051,1354574571324678148,1354666355153199109
1354473229184770051,1354553879283855360,1354921281792036865
1354473229184770051,1354550985998430209,1354666598787805184
1354473229184770051,1354525720844750849,1354526410946334725
1354475954639351808,1354476304553422853,1354483716731637763
1354482223450353664,1354496104054870017,1354547899217145856
1354482223450353664,1354489791849656326,1354490434068893698
1354482223450353664,1354484510738538499,1354511108191756291
1354482223450353664,1354483808649830401,1354487802889719813
1354482223450353664,1354483466067390467,1354923036059820032
1354482223450353664,1354483466067390467,1354488198794260481
1354482223450353664,1354482582738628608,1354482879460495365
1354483565887692806,1355473742265266177,1355476813800202241
1354483646602817540,1355870572010471424,1356021824140816392
1354483646602817540,1354541568250818568,1354842154632441860
1354483646602817540,1354526049007263745,1354841878173274116
1354483646602817540,1354525846019727364,1354542499474382855
1354483646602817540,1354519936165687296,1354586993741733892
1354483646602817540,1354519936165687296,1354520635561619459
1354483646602817540,1354519699258798085,1354840140976435200
1354483646602817540,1354516361523957760,1354622248993357826
1354483646602817540,1354516361523957760,1354557619487334400
1354483646602817540,1354512635979591682,1354520573519556608
1354483646602817540,1354501963187163140,1354752286568886276
1354483646602817540,1354498931946909696,1354524069434187776
1354483646602817540,1354497094208389125,1354622642595180554
1354483646602817540,1354493379414007809,1354622562446303235
1354483646602817540,1354491777189871622,1354529185440665607
1354483646602817540,1354491508284665856,1354507476230660099
1354483646602817540,1354491508284665856,1354496772371062788
1354483646602817540,1354486912531255301,1354492420705103874
1354483646602817540,1354486912531255301,1354490246868701185
1354483646602817540,1354485717397856256,1354488797795409920
1354484186015428608,1354485606575796225,1354500260421201921
1354487317466124294,1354620392556662790,1354627430225350658
1354487317466124294,1354494952278028291,1354600547425210369
1354493974740926465,1354516883010154506,1354524992877322240
1354494971085262855,1355282003260796937,1355291146877100037
1354494971085262855,1354567110526185474,1354629521606119424
1354494971085262855,1354496750870962176,1354597280574148610
1354497913041412096,1354500626546307076,1354505268399386631
1354497913041412096,1354500626546307076,1354504821244629002
1354502484996349953,1354754535269527554,1355219984297897987
1354504390636396546,1354505495567073283,1354508254748037120
1354504390636396546,1354505495567073283,1354506522676477955
1354506123408191489,1354506883596509184,1354510083355406338
1354506123408191489,1354506883596509184,1354507965286387712
1354509680060604418,1354535124231204890,1354535491677380611
1354511322331967494,1354513130693529603,1354518177120714754
1354511322331967494,1354513130693529603,1354513488761278478
1354511322331967494,1354512697556164610,1354513757255454730
1354511322331967494,1354512697556164610,1354513695406227458
1354513517819400193,1354514735933370371,1354536662408294403
1354515123302506502,1354516278493515778,1354516447976976384
1354521658606891009,1354527442589937666,1354554216191320069
1354521658606891009,1354527442589937666,1354527604976586754
1354521658606891009,1354521855147831300,1354522011670896644
1354535726923149312,1354537142572077057,1354537528091664390
1354544524790558720,1354978922623078402,1355073457516650497
1354544524790558720,1354849185976221701,1354849632963207169
1354544524790558720,1354785196609069060,1354793971520827396
1354544524790558720,1354775511059329028,1354793060111179776
1354544524790558720,1354763853188521984,1354793609518845955
1354544524790558720,1354759682540363778,1354772638502170627
1354544524790558720,1354753552053379074,1354755216357404672
1354544524790558720,1354753552053379074,1354754453178560517
1354544524790558720,1354749400019562496,1354749933228843008
1354544524790558720,1354748523883999234,1356010797256867844
1354544524790558720,1354748523883999234,1354752032226373632
1354544524790558720,1354731566233235456,1354731887105814530
1354544524790558720,1354726532447666181,1354791180148625409
1354544524790558720,1354725627400773633,1354794432869097479
1354544524790558720,1354708284092133377,1354710549049856003
1354544524790558720,1354699229604831239,1354786795591000064
1354544524790558720,1354699229604831239,1354779542964105219
1354544524790558720,1354698509342093313,1354794026218749953
1354544524790558720,1354581442039312390,1355851221354106884
1354544524790558720,1354574089772556288,1354624827995394057
1354544524790558720,1354570733196894223,1354703123126878208
1354544524790558720,1354560081002704897,1354560516186927106
1354544524790558720,1354556512753090562,1354641829489205248
1354544524790558720,1354555976440016899,1354561659809968131
1354544524790558720,1354554219068592135,1354557398422343680
1354544524790558720,1354551484915060743,1354559401953259520
1354544524790558720,1354551144312352768,1354552700168507395
1354544524790558720,1354550334295842819,1354560204617240584
1354544524790558720,1354550334295842819,1354556867008204801
1354544524790558720,1354546891569180672,1354547283078086656
1354544524790558720,1354545059648204802,1355320911956766727
1354544524790558720,1354545059648204802,1354545761753694211
1354546001533693953,1354546571061440520,1354547053590884356
1354564204108386308,1354613147974295552,1354719851273736193
1354564204108386308,1354569540147978241,1354792312375832579
1354564204108386308,1354569540147978241,1354570686719791112
1354564204108386308,1354564766954647554,1354633715842998275
1354564871992573954,1354578680014630919,1354688728116191233
1354565892806475779,1354566753217556489,1354569569231392768
1354565892806475779,1354566753217556489,1354569367053365255
1354566065729187843,1354706787765727234,1354732571653976066
1354566065729187843,1354701304816402432,1354702228364386310
1354566065729187843,1354589086451904515,1354701273094877184
1354570992484540416,1354770015120195585,1354822445279002626
1354570992484540416,1354713426317209600,1354825496807129092
1354570992484540416,1354676210035552257,1354695480802947073
1354570992484540416,1354674124933750784,1354820814223237130
1354570992484540416,1354612561203908615,1354622028297469953
1354570992484540416,1354576072445222914,1354718940128276483
1354570992484540416,1354574861608374277,1354581703973498881
1354570992484540416,1354574861608374277,1354579880986329088
1354576826216013826,1354577076913901569,1354578095974408193
1354584634248593408,1354586565171941380,1354587272776187906
1354589893314273280,1354591370732838914,1354606141527838722
1354592072158879745,1354852230394830849,1354866547832090625
1354592072158879745,1354718099099029505,1354722261031407617
1354592072158879745,1354695964225916928,1354696280753254401
1354592072158879745,1354655264335667205,1354809188556234752
1354592072158879745,1354644522878128129,1354647272349458432
1354596638363422723,1354600268529336325,1354793644553887744
1354596768730783747,1354641954483662848,1354643282614226944
1354610599234138114,1358421054671134720,1358421562878173185
1354610599234138114,1354621491338477568,1354650072978501632
1354610599234138114,1354611774016937985,1354613840743436290
1354610599234138114,1354611774016937985,1354612311164506113
1354625483841953798,1354630691246530563,1354630932557393922
1354631378332241924,1354908517522681856,1354928927156785152
1354631378332241924,1354875130086883328,1354876225970429956
1354631378332241924,1354826373957775361,1354892659525967873
1354631378332241924,1354791576359366661,1354792761594171392
1354631378332241924,1354781022563389441,1354809492278398981
1354631378332241924,1354632965968551936,1354642462267076610
1354631601804685312,1354664688957710338,1354922341185314821
1354631601804685312,1354664688957710338,1354778139902283776
1354634224054267905,1354674844516937729,1354775669419499523
1354634224054267905,1354674844516937729,1354675049933004801
1354637693507031042,1354641043845652481,1354642347162808323
1354648568527687685,1354743540430073858,1355008641829662722
1354652925063278592,1354654316464771074,1354675377009012738
1354666431552516096,1354695325433405448,1354698105048985600
1354666431552516096,1354695325433405448,1354696202382667777
1354668356536856577,1354763661148123147,1354769271776272384
1354668734800044032,1354672057838051331,1355398073233498112
1354668734800044032,1354672057838051331,1354690810235785216
1354680633390493703,1354682861165531136,1354695878280269828
1354681684101197827,1354685625383837696,1354691915690569728
1354684410998755329,1354739743997767686,1354740314712530946
1354684441361338368,1354741425645252609,1354756890484469762
1354684441361338368,1354734401561759745,1354801116454678531
1354684441361338368,1354718665111969793,1354721384551886848
1354686510373740544,1354813084775288847,1354814883812917254
1354686824283844610,1354688906994667521,1354861665557340163
1354686824283844610,1354688371122081794,1354689258389266432
1354687538665938944,1354783705269555204,1355013939096997889
1354687538665938944,1354755229804240901,1354945499577479180
1354687538665938944,1354698532540665858,1354757434217099264
1354689725034946561,1354698667777642501,1354704882708582400
1354690717814317056,1354755560642670593,1354772573129736196
1354691333844332547,1354741572143697920,1354987167789973506
1354691333844332547,1354692197262782465,1354692800223211521
1354692494118842369,1354775957966630913,1354776185151102978
1354692494118842369,1354705860346449921,1354738681173712897
1354692494118842369,1354705860346449921,1354707547828195330
1354692494118842369,1354703997597323264,1354729730847731714
1354692494118842369,1354703997597323264,1354706412631433216
1354692494118842369,1354696796279369728,1354697130309464066
1354692494118842369,1354696627592851456,1354703831418941440
1354692494118842369,1354696179611787265,1354730242972258304
1354692494118842369,1354696179611787265,1354702792187899905
1354695056368787459,1354695920147828741,1354707337441800194
1354695056368787459,1354695920147828741,1354699415597047809
1354700752925716480,1355119088171950082,1355119619976126464
1354700752925716480,1355054236434911232,1355336492889956354
1354700752925716480,1354945944849174530,1355105049492549632
1354700752925716480,1354937987470159876,1354940448297656320
1354700752925716480,1354933777697394702,1355109620575047683
1354700752925716480,1354891996759003138,1354893459879063557
1354700752925716480,1354878267556319241,1355110081327747074
1354700752925716480,1354874964210495491,1355140688065781763
1354700752925716480,1354874964210495491,1354927894615781376
1354700752925716480,1354850776414347271,1355106913386713088
1354700752925716480,1354843160749473794,1354845880793366531
1354700752925716480,1354791493370843137,1354840293430996997
1354700752925716480,1354779031208665089,1355327163201974272
1354700752925716480,1354770826860634118,1354772376890834944
1354700752925716480,1354743805430345738,1354769459890843648
1354700752925716480,1354729547648933891,1354949648478310402
1354700752925716480,1354729547648933891,1354729811382579203
1354700752925716480,1354721858994790402,1354778901793406976
1354700752925716480,1354721858994790402,1354723098138976261
1354700752925716480,1354711628919398400,1354714086303477767
1354700752925716480,1354705647871406080,1355104281603567617
1354700752925716480,1354705647871406080,1354705986951421952
1354701971261947907,1354703835923685377,1354704562624593922
1354702160244613124,1359506405699518466,1361261772095836161
1354704640441544706,1354706007809785856,1354706457766350848
1354706310063923200,1354732589500792834,1354774800221265921
1354706310063923200,1354716867886256128,1354738928809615362
1354710836296691713,1354808057872572423,1354808607380885519
1354713071223255040,1354751559729631233,1354763616172576768
1354713071223255040,1354727603991695360,1354737706933374977
1354713071223255040,1354725787551862790,1355446723708121089
1354713071223255040,1354721354361282561,1354748031569113088
1354713071223255040,1354717521035849728,1354724573003001860
1354713071223255040,1354715956216553476,1354721879282634752
1354713071223255040,1354714050719064065,1354715460013535234
1354715190512807938,1354717716884557826,1354729869238788096
1354715190512807938,1354717589608538115,1354718039653175304
1354722052213788673,1354894546627420162,1354897331041271813
1354726826636144643,1354733670653956097,1354735264887930882
1354730027447943169,1354733051759239168,1354733306567413763
1354730474028068865,1354799236148207619,1354803275623669760
1354733084239826944,1354760950348279810,1356802823577624576
1354734331583983616,1354737112277463041,1354739437020839936
1354736704259825666,1354769075411578883,1354831851349807114
1354737288404733958,1354780769902866436,1354794127779622917
1354739260037988352,1354742036075864065,1354742225570308097
1354741801425510406,1354767672270073858,1354768199879958534
1354742324828450817,1354785926732521476,1354915171194593283
1354742324828450817,1354785926732521476,1354871682134122500
1354742324828450817,1354782955290423297,1354801124553838592
1354742324828450817,1354762013851979779,1354764525023719424
1354742324828450817,1354743966978240513,1354765924402929666
1354742324828450817,1354743966978240513,1354747922840215560
1354748722786263042,1354758486350041088,1354762239044182017
1354760621322084356,1354762415490162691,1354788137814339588
1354761948412440578,1354780165969207299,1354786444481589248
1354761948412440578,1354766953454460929,1354777293588205569
1354764805232603136,1354778754057441283,1354796076491005969
1354765668206473216,1354853160926457858,1354861362707480582
1354765668206473216,1354767626782781442,1354769380010303489
1354765668206473216,1354767626782781442,1354769316302843904
1354767258397114369,1354776336427085825,1354913914509787141
1354767258397114369,1354776240629145600,1354784961832902659
1354767258397114369,1354769527071002626,1354770847337230336
1354768967756296192,1354775098998329360,1354780555884306434
1354771621496713222,1354831628552572937,1354911204372832257
1354771621496713222,1354783994114670593,1354811651036336131
1354771621496713222,1354776417343516675,1354778377903865862
1354771621496713222,1354775480487071744,1354778054288171009
1354772432817676291,1354859109556903940,1354869050774609921
1354772432817676291,1354859109556903940,1354868660058214408
1354774568066572289,1354780939184975873,1354784033109110793
1354774987090112518,1354776513049190402,1354777552565497856
1354777511050272771,1354818935976128512,1354826096198336514
1354777827154026498,1354781771649458177,1354833337303638018
1354777827154026498,1354781771649458177,1354782517925175298
1354778790531133440,1354778968721915911,1354779649474179076
1354782481468305409,1354783252985368579,1354788986301116419
1354786831309692932,1354804992788447246,1354806683743047686
1354789593690861574,1354789919789613058,1354793669132513281
1354796742051553282,1354797080754204674,1354797976284254209
1354796742051553282,1354796874948030468,1354797723589947393
1354798894648086530,1354828138174414851,1354862367855804417
1354798894648086530,1354822593669292032,1355086497142202369
1354798894648086530,1354808567648329729,1354839463814422532
1354798894648086530,1354807946912251906,1354874841170644996
1354798894648086530,1354804354251776003,1354807779899265025
1354798894648086530,1354804158633635844,1354806556055887876
1354798894648086530,1354803037252931584,1354803921202495493
1354798894648086530,1354802941685764104,1355440749245034496
1354798894648086530,1354801415449796612,1354804494043758599
1354798894648086530,1354800262485929992,1354802802099326980
1354798894648086530,1354799799552204802,1354817441956728833
1354798894648086530,1354799799552204802,1354803730567192576
1354798894648086530,1354799723664740360,1354893028624912384
1354800079165505542,1354801434949255172,1354805220430102528
1354800079165505542,1354800730394087429,1354806451546378247
1354803676230021122,1354805146455183363,1354808819616944128
1354803676230021122,1354805146455183363,1354806741087600643
1354805264810041347,1354807559023017986,1354823321854992384
1354805264810041347,1354806780644134912,1354819826175287302
1354809884609396747,1354834248885133314,1354837577354932226
1354810265385062404,1355024082341916672,1355044822965432320
1354810265385062404,1354824750728503296,1354826287613845509
1354810265385062404,1354824581781962755,1354826461136486400
1354811427949662220,1354897970357968896,1473094145145192452
1354811427949662220,1354877302262411273,1354878422745567241
1354811748943970307,1354812762162008064,1354816466583908371
1354811748943970307,1354812762162008064,1354815601177292805
1354816209179402243,1355098486602129411,1393362683576078337
1354820657339453448,1354914868286074882,1354923296370929664
1354820657339453448,1354905573427458056,1354907914306248706
1354820657339453448,1354844554063712264,1354844925939093505
1354820657339453448,1354831125181583364,1354884096820989953
1354820657339453448,1354821879907848194,1354823331183095812
1354821365753237508,1354821721442848772,1354823690622365701
1354825753745973253,1354848926747168773,1354866577963847680
1354826826883981312,1354828517352026113,1354830252300587009
1354831567726764035,1354920781160062980,1355069949077819394
1354831567726764035,1354870101527433216,1355180379951554564
1354831567726764035,1354856469905231873,1355044907895951360
1354831567726764035,1354845422045581318,1354870088197931010
1354831567726764035,1354837678437629956,1354841309819924486
1354831567726764035,1354832511281618946,1354875865713225731
1354836068919599104,1354844456374202370,1354859872454643713
1354836068919599104,1354838288494964739,1354849759761231878
1354836068919599104,1354838288494964739,1354841187451088898
1354836068919599104,1354837630983270405,1354856609378414593
1354836068919599104,1354837209053073411,1354837605423181825
1354836068919599104,1354836831456677890,1354837361998311426
1354836324742815755,1354850455147470856,1354868519893147648
1354836324742815755,1354847976229904386,1355058227382202368
1354836324742815755,1354844475722522628,1354851747219517444
1354836324742815755,1354844475722522628,1354845266176839687
1354836324742815755,1354837706698674178,1354857658768117764
1354836324742815755,1354837706698674178,1354838477267992588
1354842906981519366,1354863977436688391,1354939727145795585
1354842906981519366,1354843228495872000,1354854077147000833
1354842906981519366,1354843160128737284,1354847248266506246
1354842906981519366,1354843160128737284,1354845914347806721
1354845459894984710,1354883227303997445,1355264804244566017
1354845459894984710,1354846510454857732,1354855531412934659
1354845979913158661,1354850969880768514,1354864714703138818
1354845979913158661,1354847211759263744,1354850082378670085
1354848189191434244,1354933482753953794,1354943963761942529
1354848189191434244,1354933482753953794,1354937314380820488
1354850305696018445,1354850824363667458,1354851167952637953
1354850447643828227,1354851074818134023,1354851303042772995
1354851751816474628,1354945994597740546,1355048074691956736
1354851751816474628,1354918185250775041,1355144768188248075
1354853508105850882,1354867491680432129,1355096434245332992
1354853508105850882,1354867491680432129,1354871093190942730
1354855932845547522,1354865909056344069,1354879940622229505
1354855932845547522,1354860261983846400,1354960345815769092
1354855932845547522,1354859385114255364,1354870036641546244
1354855932845547522,1354858986244370436,1354959822442143758
1354856735190773768,1354861515317374976,1354882661265928199
1354857225467142145,1354857833888624643,1354866868499210240
1354857587624325126,1354881217603231745,1354897170546221061
1354857587624325126,1354881217603231745,1354886065484656643
1354857587624325126,1354859982697754628,1354862106760409094
1354857587624325126,1354858973325905923,1354916518262353923
1354857587624325126,1354858973325905923,1354900852394385409
1354859407608311808,1354860030294679561,1354861525341769731
1354859933561462785,1354860206744809480,1354860332251013122
1354861657558818821,1354865218157948929,1354866048869298181
1354862162452373514,1355132011044876288,1355211600052047873
1354862162452373514,1355118654493495301,1355119291390111747
1354862162452373514,1355097073859883008,1355108579909492739
1354862162452373514,1355079349167411203,1355079963419013123
1354865372730634240,1354865589681057796,1354866727981559814
1354866622138376195,1419417415788662785,1419419895847026688
1354866622138376195,1419417415788662785,1419418800550776842
1354868395561398272,1354870685475213326,1354875553803890691
1354869955376934916,1354870139997609986,1355017647872765953
1354870788927664129,1354871497089822726,1354878200111718401
1354870788927664129,1354871007127998467,1354878369251418117
1354870788927664129,1354870884478160898,1354871364499476481
1354876422695890944,1355125607982632962,1356090474222678019
1354876422695890944,1354898885915762688,1355016285294235648
1354876591646662656,1354878266625191938,1354880271213076485
1354883812409430019,1354889711517630469,1354891988898893826
1354887349373726724,1354936981546037253,1355014376529522689
1354892228611743750,1354893885214961664,1354895494783393792
1354893950751035394,1355955502333665280,1355959741495865347
1354893950751035394,1355953207760080902,1355961433247244288
1354893950751035394,1355953207760080902,1355960323807858697
1354893950751035394,1354944298400284675,1355574157094776835
1354893950751035394,1354931815170134016,1355253975474458627
1354893950751035394,1354900333860945925,1356605525618806790
1354893950751035394,1354900333860945925,1355957877735907330
1354893950751035394,1354897425878679552,1355960316694323204
1354893950751035394,1354896610891882496,1354903199904378889
1354893950751035394,1354895748123549697,1355959607361990658
1354893950751035394,1354895733447675908,1355959496741421056
1354893950751035394,1354895733447675908,1354905263988301825
1354897070684041227,1355144956906713088,1355448586109128709
1354897070684041227,1355083528040550401,1355109381533265926
1354897070684041227,1354923293288128514,1354925876471869440
1354897070684041227,1354902827068497925,1354923858659332097
1354899361365422085,1355081111458750465,1355086530075885569
1354899361365422085,1354938798845677574,1355015304376680452
1354899361365422085,1354938021402071058,1355052931876347904
1354899361365422085,1354923997457211393,1354937089150902279
1354899361365422085,1354920076449902593,1355110653787299843
1354899361365422085,1354912254081323010,1355108690823675905
1354899361365422085,1354908577211817986,1354914498214244355
1354899361365422085,1354906645155950592,1354913653246590977
1354899361365422085,1354906350359293956,1356558501494075397
1354899361365422085,1354906350359293956,1355033734999896071
1354899361365422085,1354905234112393218,1354928853928521728
1354899361365422085,1354904198769487872,1354905798699327500
1354899361365422085,1354902698987028480,1354904767743619073
1354899361365422085,1354902698987028480,1354903700561686529
1354899361365422085,1354901941785128969,1354905018969841670
1354903843222515713,1354905188419723267,1354907484503289857
1354905841976143872,1355074912248078338,1355095631493292032
1354906117038624769,1355073959805517831,1355081412098084864
1354906117038624769,1355073959805517831,1355078812862722048
1354912192144019467,1354920347603251203,1354925600868339712
1354912192144019467,1354920347603251203,1354922705573838850
1354912192144019467,1354918399529332738,1354924782014390276
1354912192144019467,1354912458847236102,1354919930953662468
1354914410460979200,1354922098528018433,1354926713080328192
1354914470968123392,1354926594557702146,1354927797224022016
1354921176741666816,1354926351254478849,1354928034218971139
1354921176741666816,1354924240567496705,1354927188320153600
1354922036867510273,1355877123605598209,1355877409283825669
1354922036867510273,1355872917649846273,1355874165480370178
1354922036867510273,1355845958622392324,1355851558043480064
1354922036867510273,1355156749335093254,1355157444058615809
1354922036867510273,1355105154618580992,1355107507627241472
1354929040608661506,1354932788739387392,1355043213359407105
1354929040608661506,1354930547127169027,1354933361144442888
1354929245735309316,1354929557317541890,1354930002106736641
1354932304477638656,1354932817176748039,1354933288520077312
1354934474287538182,1354934810251325441,1354939031927234568
1354935541536600072,1354947993594638337,1354950008215371780
1354935541536600072,1354939348697939977,1354939560711626766
1354941596526145551,1354941832002756610,1354987887234842625
1354942087217754116,1355070386862321665,1355183558126690304
1354942092510863383,1354960888776691716,1354961105207005205
1354942092510863383,1354956418734985222,1354988731950718978
1354942092510863383,1354956418734985222,1354956561316081668
1354942092510863383,1354943406686920709,1354947306018152449
1354943738338971662,1354948595657576449,1355094180062654471
1354943808899862531,1355221569883299843,1355237124493225986
1354943808899862531,1355091821269979136,1355110900831821827
1354943808899862531,1354945813047341062,1354946303965454343
1354944545750986759,1354944845815623688,1354946518260674567
1354944874844450818,1354946095311417349,1354948599868698628
1354945661708496916,1354946770854440961,1354948831704715265
1354948865963810824,1355082664701816833,1355086790793834496
1354948865963810824,1354957016016580611,1354959246601891853
1354948865963810824,1354951202866393091,1355077513349722112
1354948865963810824,1354951202866393091,1354955034136600584
1354948865963810824,1354949977580171266,1354951133798785025
1354951879285858315,1354952586785337360,1354953330116579336
1354951879285858315,1354952586785337360,1354953200181280777
1354952691525562369,1355200232313778177,1355221277250891777
1354952691525562369,1355094663129145347,1355097299039494145
1354952691525562369,1355071025910865922,1355094530299715584
1354952691525562369,1355071025910865922,1355083166105686018
1354952691525562369,1355045875601592321,1355111256546570240
1354953345719545863,1355694126184935424,1355694863363297280
1354954133069918220,1354980064560107520,1354980967664947201
1354954587791306759,1354954588818964484,1354954590073073669
1354955839040327680,1355180959109427202,1355214566498693120
1354955839040327680,1355089718791315457,1355102595396882434
1354956164946153472,1355257682106716160,1355258266398285825
1354956164946153472,1355011330034577408,1355012532935806980
1354956164946153472,1354974383350145026,1354974559355756545
1354956164946153472,1354970188987334661,1355170995305373700
1354956164946153472,1354958028500578314,1354990265912623106
1354956164946153472,1354957249622528001,1355181514917482498
1354956164946153472,1354957249622528001,1355089793634414595
1354956831211347971,1354965896960344069,1355191062327926785
1354956831211347971,1354965896960344069,1355140713512656901
1354960036859170817,1354974520285794316,1355000704394530817
1354960036859170817,1354972893030047746,1354973678598025216
1354960036859170817,1354967724548472835,1354969401154433024
1354960042143997956,1354960277905793029,1354960497989341202
1354962274256101389,1355342124573732865,1355573683721445376
1354962972452528129,1355142882907348993,1355147745254920194
1354968365127798784,1356741597694742531,1356743116355641350
1354970221455486976,1354971059204853761,1354980136798605312
1354972909224263686,1354980257938493440,1357365268050280449
1354972909224263686,1354977432344944646,1356366425590403073
1354972909224263686,1354974996225994752,1354977917156139008
1354975205505060869,1354975410212265987,1354975567444013058
1354979739149213700,1354987114853765124,1354987841684647936
1354982625987997696,1355064315087355906,1355160806577631232
1354982625987997696,1354986452581539842,1354987018456076293
1354982625987997696,1354983045678329859,1355001184537477122
1354982749032095746,1354983188527894528,1354983757283995650
1354983057502195713,1354983058508754945,1354983059540598788
1354988590023938050,1355330177492893699,1355395373330690052
1354988590023938050,1355330177492893699,1355331174080499714
1354992448842457091,1354992652090019843,1354993085541969927
1354992663930548228,1354996331622895634,1354996762470178817
1354992663930548228,1354994358232223745,1354994740203315201
1354993193100726276,1354993690662621195,1355200566755020800
1355002046831878144,1355002047670718464,1355283671058690048
1355002046831878144,1355002047670718464,1355002049189064704
1355005816055734276,1355006486443921416,1355008510115905536
1355005816055734276,1355006486443921416,1355008029498904580
1355007572047134722,1355019195495411713,1355019868408586240
1355012060384518144,1355012642285486081,1355020013288222726
1355012060384518144,1355012574694273025,1355012940009758724
1355016427783270400,1355018069836509186,1355018207057375237
1355016427783270400,1355017330368122882,1355019014389555201
1355016427783270400,1355017330368122882,1355018041801793538
1355016427783270400,1355017060548567040,1355036647864336385
1355016427783270400,1355017060548567040,1355019286956240897
1355016427783270400,1355017022812385281,1355017270238584832
1355017886033653761,1355339719031316480,1355340564141658114
1355017886033653761,1355065633134809089,1355175117177802755
1355017886033653761,1355065633134809089,1355069118941163522
1355017886033653761,1355057386948603904,1355067978010783747
1355017886033653761,1355048892774174721,1355049498318397441
1355017886033653761,1355041633864187904,1355097198711758856
1355020448996720640,1355020738722492417,1355021627222876161
1355023651901464576,1355025192620318720,1355128931163095043
1355028555223199744,1355031763773480965,1355032865562628096
1355030805127573510,1355031311057121282,1355035385739542529
1355037351685332992,1355202798644842506,1355243562229784576
1355037351685332992,1355202798644842506,1355205139020324869
1355037351685332992,1355184877101076481,1355187200489611264
1355037351685332992,1355129790110568454,1355184949972897802
1355037351685332992,1355129790110568454,1355131799308001280
1355037351685332992,1355115102228381697,1355193941277220867
1355037351685332992,1355112070325432321,1355191829382234113
1355037351685332992,1355112070325432321,1355161692662075392
1355037351685332992,1355082942847082496,1355141403085561856
1355037351685332992,1355054176984829952,1355056646138028033
1355037351685332992,1355039859220557825,1355039928178991106
1355039375369904129,1355052724811948034,1355113992587509761
1355039375369904129,1355043553945255938,1355047550261354497
1355039375369904129,1355042071678222336,1355126907856179200
1355039938002243584,1355373857042018304,1355903362198343681
1355039938002243584,1355373857042018304,1355384034885595139
1355039938002243584,1355173466442518537,1355381162743574533
1355039938002243584,1355084580437557248,1355383700368846850
1355039938002243584,1355079798742200325,1355902772802183168
1355039938002243584,1355070581885042688,1355103541287940099
1355039938002243584,1355068979241512961,1355071884006666240
1355039938002243584,1355058869677010945,1355221919293968395
1355039938002243584,1355058869677010945,1355148375361007616
1355040046227853312,1355098785022533635,1355211187303157767
1355040046227853312,1355045269608357889,1355211264537059339
1355040478643822594,1355052903933865986,1355054058080509952
1355040778297466880,1355606913581514756,1355607551400960000
1355040778297466880,1355058237192740864,1355058376141627392
1355040778297466880,1355042748718579713,1355045992631046146
1355040778297466880,1355042070092783617,1355045998771503106
1355042743676928000,1355054786949885954,1355297170883305473
1355042743676928000,1355054786949885954,1355147717522169859
1355045000673959936,1355052518208917504,1355054696097083395
1355045000673959936,1355051624906055680,1355054145393274880
1355045000673959936,1355050578632716289,1355063041784741888
1355045000673959936,1355050578632716289,1355051664668045315
1355045000673959936,1355047931989151744,1355051064094031872
1355045000673959936,1355046234466213888,1355232702568538114
1355045000673959936,1355046234466213888,1355051694938337281
1355045000673959936,1355046072234762242,1355090897881411584
1355045327653507073,1355053350111338496,1355056880331206657
1355045327653507073,1355048537852145664,1355056910106562565
1355047806382317568,1355052301132718080,1355183193775763461
1355047934761467905,1355052127551447041,1355076573527994368
1355050467928264704,1355252134929784842,1355255314896052226
1355050467928264704,1355156042422751233,1355156281472868355
1355051590605004802,1355156984102871044,1355201841244610560
1355052111634059265,1355055126751358977,1355057187127701506
